chaneut_cha250_neut150,Fixed-MSE0-z89,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z144,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z233,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE0-z377,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z5,MSE,2a,0.48,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z8,MSE,2a,0.45,0.00,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z13,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z21,MSE,2a,0.46,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z34,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z55,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z89,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z144,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z233,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE1-z377,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z5,MSE,2a,0.48,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z8,MSE,2a,0.45,0.00,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z13,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z21,MSE,2a,0.46,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z34,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z55,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z89,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z144,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z233,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE2-z377,MSE,2a,0.47,0.03,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z5,MSE,2a,0.48,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z8,MSE,2a,0.45,0.00,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z13,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z21,MSE,2a,0.46,0.01,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z34,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z55,MSE,2a,0.46,0.02,0.00,0.00
chaneut_cha250_neut150,Fixed-MSE3-z89,MSE,2a,0.47,0.03,0.00,0.00
